geolocation_zip_state_id,geolocation_zip_code_prefix,geolocation_state,region_id,representative_city,observation_count,distinct_city_count,latitude_mean_all,longitude_mean_all,latitude_mean_in_broad_bbox,longitude_mean_in_broad_bbox,broad_bbox_outlier_count
75860-GO,75860,GO,GO,quirinopolis,210,2,-18.446014,-50.451541,-18.446014,-50.451541,0
75865-GO,75865,GO,GO,gouvelandia,17,2,-18.439389,-50.138402,-18.439389,-50.138402,0
75870-GO,75870,GO,GO,cachoeira alta,51,1,-18.731117,-50.955088,-18.731117,-50.955088,0
75880-GO,75880,GO,GO,paranaiguara,32,1,-18.903257,-50.649641,-18.903257,-50.649641,0
75890-GO,75890,GO,GO,sao simao,69,2,-18.999782,-50.550462,-18.999782,-50.550462,0
75893-GO,75893,GO,GO,itaguacu,5,2,-17.922965,-49.958459,-17.922965,-49.958459,0
75900-GO,75900,GO,GO,rio verde,11,1,-17.867023,-50.827120,-17.867023,-50.827120,0
75901-GO,75901,GO,GO,rio verde,146,1,-17.804501,-50.916495,-17.804501,-50.916495,0
75902-GO,75902,GO,GO,rio verde,52,1,-17.798393,-50.922386,-17.798393,-50.922386,0
75903-GO,75903,GO,GO,rio verde,75,1,-17.782867,-50.918177,-17.782867,-50.918177,0
75904-GO,75904,GO,GO,rio verde,56,1,-17.777496,-50.904724,-17.777496,-50.904724,0
75905-GO,75905,GO,GO,rio verde,44,1,-17.799541,-50.893812,-17.799541,-50.893812,0
75906-GO,75906,GO,GO,rio verde,87,1,-17.804123,-50.921374,-17.804123,-50.921374,0
75907-GO,75907,GO,GO,rio verde,64,1,-17.814020,-50.934924,-17.814020,-50.934924,0
75908-GO,75908,GO,GO,rio verde,52,1,-17.800097,-50.946486,-17.800097,-50.946486,0
75909-GO,75909,GO,GO,rio verde,53,1,-17.778793,-50.964757,-17.778793,-50.964757,0
75910-GO,75910,GO,GO,rio verde,33,1,-17.755746,-50.911952,-17.755746,-50.911952,0
75911-GO,75911,GO,GO,rio verde,8,1,-17.813840,-50.863741,-17.813840,-50.863741,0
75912-GO,75912,GO,GO,rio verde,18,1,-17.858550,-50.961609,-17.858550,-50.961609,0
75913-GO,75913,GO,GO,rio verde,4,1,-17.806676,-50.926613,-17.806676,-50.926613,0
75914-GO,75914,GO,GO,ouroana,2,2,-18.100148,-50.561400,-18.100148,-50.561400,0
75915-GO,75915,GO,GO,montividiu,29,1,-17.418780,-51.185786,-17.418780,-51.185786,0
75920-GO,75920,GO,GO,santa helena de goias,142,2,-17.813130,-50.596445,-17.813130,-50.596445,0
75925-GO,75925,GO,GO,castelandia,25,2,-18.089078,-50.221593,-18.089078,-50.221593,0
75930-GO,75930,GO,GO,maurilandia,34,2,-17.978577,-50.340164,-17.978577,-50.340164,0
75935-GO,75935,GO,GO,santo antonio da barra,7,2,-17.559546,-50.636073,-17.559546,-50.636073,0
75940-GO,75940,GO,GO,edeia,35,2,-17.339194,-49.929004,-17.339194,-49.929004,0
75945-GO,75945,GO,GO,edealina,20,1,-17.421931,-49.680514,-17.421931,-49.680514,0
75950-GO,75950,GO,GO,jandaia,13,1,-17.079845,-50.160288,-17.079845,-50.160288,0
75955-GO,75955,GO,GO,indiara,30,1,-17.144728,-49.991641,-17.144728,-49.991641,0
75960-GO,75960,GO,GO,acreuna,49,2,-17.398332,-50.373015,-17.398332,-50.373015,0
75970-GO,75970,GO,GO,turvelandia,12,2,-17.852312,-50.305787,-17.852312,-50.305787,0
75980-GO,75980,GO,GO,parauna,37,2,-16.966459,-50.461019,-16.966459,-50.461019,0
75985-GO,75985,GO,GO,sao joao da parauna,4,1,-16.819073,-50.407970,-16.819073,-50.407970,0
75990-GO,75990,GO,GO,palminopolis,12,2,-16.793398,-50.162222,-16.793398,-50.162222,0
76100-GO,76100,GO,GO,sao luis de montes belos,124,2,-16.512880,-50.374943,-16.512880,-50.374943,0
76105-GO,76105,GO,GO,firminopolis,27,2,-16.579554,-50.305721,-16.579554,-50.305721,0
76110-GO,76110,GO,GO,turvania,7,1,-16.608937,-50.134095,-16.608937,-50.134095,0
76120-GO,76120,GO,GO,aurilandia,8,1,-16.680050,-50.465261,-16.680050,-50.465261,0
76125-GO,76125,GO,GO,cachoeira de goias,3,2,-16.667475,-50.645818,-16.667475,-50.645818,0
76130-GO,76130,GO,GO,ivolandia,3,2,-16.608244,-50.790712,-16.608244,-50.790712,0
76135-GO,76135,GO,GO,moipora,4,1,-16.543596,-50.739762,-16.543596,-50.739762,0
76140-GO,76140,GO,GO,amorinopolis,6,2,-16.619799,-51.095801,-16.619799,-51.095801,0
76145-GO,76145,GO,GO,corrego do ouro,8,2,-16.294531,-50.549304,-16.294531,-50.549304,0
76150-GO,76150,GO,GO,mossamedes,9,2,-16.124703,-50.213409,-16.124703,-50.213409,0
76152-GO,76152,GO,GO,buriti de goias,7,2,-16.183272,-50.434172,-16.183272,-50.434172,0
76155-GO,76155,GO,GO,adelandia,7,1,-16.416263,-50.167602,-16.416263,-50.167602,0
76160-GO,76160,GO,GO,sanclerlandia,40,2,-16.201416,-50.311995,-16.201416,-50.311995,0
76165-GO,76165,GO,GO,americano do brasil,15,1,-16.253588,-49.981569,-16.253588,-49.981569,0
76170-GO,76170,GO,GO,anicuns,51,1,-16.459841,-49.960815,-16.459841,-49.960815,0
76180-GO,76180,GO,GO,nazario,19,2,-16.580899,-49.882921,-16.580899,-49.882921,0
76190-GO,76190,GO,GO,palmeiras de goias,57,2,-16.806580,-49.922137,-16.806580,-49.922137,0
76195-GO,76195,GO,GO,cezarina,15,1,-16.979258,-49.770816,-16.979258,-49.770816,0
76200-GO,76200,GO,GO,ipora,158,2,-16.439021,-51.116656,-16.439021,-51.116656,0
76205-GO,76205,GO,GO,israelandia,4,1,-16.315315,-50.904679,-16.315315,-50.904679,0
76210-GO,76210,GO,GO,jaupaci,6,1,-16.183539,-50.953250,-16.183539,-50.953250,0
76220-GO,76220,GO,GO,fazenda nova,25,1,-16.181703,-50.788920,-16.181703,-50.788920,0
76230-GO,76230,GO,GO,piranhas,70,1,-16.432635,-51.817599,-16.432635,-51.817599,0
76235-GO,76235,GO,GO,arenopolis,10,1,-16.385490,-51.559567,-16.385490,-51.559567,0
76240-GO,76240,GO,GO,aragarcas,65,2,-15.910836,-52.232512,-15.910836,-52.232512,0
76244-GO,76244,GO,GO,aragarças,1,1,-15.897244,-52.233865,-15.897244,-52.233865,0
76245-GO,76245,GO,GO,bom jardim de goias,27,2,-16.201743,-52.174555,-16.201743,-52.174555,0
76250-GO,76250,GO,GO,baliza,2,1,-16.200376,-52.544148,-16.200376,-52.544148,0
76255-GO,76255,GO,GO,montes claros de goias,32,2,-16.004447,-51.394097,-16.004447,-51.394097,0
76260-GO,76260,GO,GO,diorama,7,1,-16.234017,-51.258095,-16.234017,-51.258095,0
76265-GO,76265,GO,GO,santa fe de goias,23,2,-15.769411,-51.102574,-15.769411,-51.102574,0
76270-GO,76270,GO,GO,jussara,69,1,-15.865331,-50.873291,-15.865331,-50.873291,0
76280-GO,76280,GO,GO,britania,31,2,-15.243477,-51.164331,-15.243477,-51.164331,0
76285-GO,76285,GO,GO,novo brasil,11,1,-16.034789,-50.712108,-16.034789,-50.712108,0
76290-GO,76290,GO,GO,itapirapua,25,2,-15.818487,-50.617735,-15.818487,-50.617735,0
76293-GO,76293,GO,GO,jacilandia,1,1,-17.804908,-50.923450,-17.804908,-50.923450,0
76300-GO,76300,GO,GO,ceres,111,1,-15.303639,-49.607220,-15.303639,-49.607220,0
76304-GO,76304,GO,GO,ipiranga de goias,11,2,-15.173099,-49.672087,-15.173099,-49.672087,0
76305-GO,76305,GO,GO,nova gloria,11,2,-15.149076,-49.574200,-15.149076,-49.574200,0
76310-GO,76310,GO,GO,rialma,29,2,-15.317312,-49.580426,-15.317312,-49.580426,0
76315-GO,76315,GO,GO,rianapolis,9,2,-15.448340,-49.511620,-15.448340,-49.511620,0
76320-GO,76320,GO,GO,santa isabel,4,1,-15.302300,-49.423905,-15.302300,-49.423905,0
76330-GO,76330,GO,GO,jaragua,95,2,-15.749187,-49.332105,-15.749187,-49.332105,0
76335-GO,76335,GO,GO,uruana,25,1,-15.514913,-49.679422,-15.514913,-49.679422,0
76340-GO,76340,GO,GO,carmo do rio verde,26,1,-15.356895,-49.702355,-15.356895,-49.702355,0
76343-GO,76343,GO,GO,sao patricio,7,1,-15.350685,-49.819236,-15.350685,-49.819236,0
76345-GO,76345,GO,GO,nova america,5,2,-15.022067,-49.893398,-15.022067,-49.893398,0
76350-GO,76350,GO,GO,rubiataba,95,1,-15.163986,-49.803761,-15.163986,-49.803761,0
76355-GO,76355,GO,GO,morro agudo de goias,11,2,-15.315497,-50.058040,-15.315497,-50.058040,0
76360-GO,76360,GO,GO,itapaci,64,1,-14.958344,-49.548872,-14.958344,-49.548872,0
76365-GO,76365,GO,GO,sao luiz do norte,23,2,-14.863245,-49.328595,-14.863245,-49.328595,0
76370-GO,76370,GO,GO,pilar de goias,1,1,-14.763707,-49.579896,-14.763707,-49.579896,0
76372-GO,76372,GO,GO,pilar de goias,1,1,-14.763079,-49.578339,-14.763079,-49.578339,0
76374-GO,76374,GO,GO,guarinos,4,1,-14.732958,-49.704326,-14.732958,-49.704326,0
76375-GO,76375,GO,GO,hidrolina,19,1,-14.722033,-49.468872,-14.722033,-49.468872,0
76380-GO,76380,GO,GO,goianesia,89,2,-15.318296,-49.121184,-15.318296,-49.121184,0
76381-GO,76381,GO,GO,goianésia,3,2,-15.305443,-49.116222,-15.305443,-49.116222,0
76382-GO,76382,GO,GO,goianesia,10,2,-15.329765,-49.117893,-15.329765,-49.117893,0
76383-GO,76383,GO,GO,goianesia,7,1,-15.337253,-49.103909,-15.337253,-49.103909,0
76385-GO,76385,GO,GO,goianesia,19,3,-15.244293,-49.187385,-15.244293,-49.187385,0
76386-GO,76386,GO,GO,goianesia,5,2,-15.848490,-49.179932,-15.848490,-49.179932,0
76387-GO,76387,GO,GO,goianesia,7,2,-15.303478,-49.126439,-15.303478,-49.126439,0
76388-GO,76388,GO,GO,goianesia,3,2,-15.315055,-49.134871,-15.315055,-49.134871,0
76390-GO,76390,GO,GO,barro alto,30,1,-14.965874,-48.919186,-14.965874,-48.919186,0
76393-GO,76393,GO,GO,vila propicio,7,2,-15.342410,-48.848070,-15.342410,-48.848070,0
76395-GO,76395,GO,GO,santa rita do novo destino,1,1,-14.913345,-49.059678,-14.913345,-49.059678,0
76400-GO,76400,GO,GO,uruacu,134,2,-14.518475,-49.142097,-14.518475,-49.142097,0
76410-GO,76410,GO,GO,campinorte,51,1,-14.312748,-49.153688,-14.312748,-49.153688,0
76420-GO,76420,GO,GO,niquelandia,130,2,-14.469845,-48.456950,-14.469845,-48.456950,0
76440-GO,76440,GO,GO,campinacu,8,2,-13.805494,-48.566670,-13.805494,-48.566670,0
76450-GO,76450,GO,GO,minacu,107,2,-13.528557,-48.221096,-13.528557,-48.221096,0
76460-GO,76460,GO,GO,trombas,14,1,-13.510238,-48.743034,-13.510238,-48.743034,0
76465-GO,76465,GO,GO,montividiu do norte,5,1,-13.352843,-48.690562,-13.352843,-48.690562,0
76470-GO,76470,GO,GO,formoso,20,1,-13.658156,-48.877507,-13.658156,-48.877507,0
76480-GO,76480,GO,GO,santa tereza de goias,18,2,-13.697086,-49.014500,-13.697086,-49.014500,0
76485-GO,76485,GO,GO,estrela do norte,10,1,-13.869616,-49.069006,-13.869616,-49.069006,0
76490-GO,76490,GO,GO,mara rosa,33,1,-14.018137,-49.178364,-14.018137,-49.178364,0
76493-GO,76493,GO,GO,amaralina,3,1,-13.902455,-49.404027,-13.902455,-49.404027,0
76495-GO,76495,GO,GO,nova iguacu de goias,9,1,-14.287632,-49.388669,-14.287632,-49.388669,0
76500-GO,76500,GO,GO,santa terezinha de goias,20,2,-14.430734,-49.710603,-14.430734,-49.710603,0
76510-GO,76510,GO,GO,crixas,63,2,-14.540577,-49.969017,-14.540577,-49.969017,0
76515-GO,76515,GO,GO,campos verdes,11,1,-14.261394,-49.656982,-14.261394,-49.656982,0
76520-GO,76520,GO,GO,nova crixas,38,2,-14.094530,-50.343502,-14.094530,-50.343502,0
76523-GO,76523,GO,GO,nova crixás,1,1,-14.099110,-50.329886,-14.099110,-50.329886,0
76525-GO,76525,GO,GO,uirapuru,2,1,-14.284241,-49.918223,-14.284241,-49.918223,0
76530-GO,76530,GO,GO,mundo novo,14,1,-13.773088,-50.278310,-13.773088,-50.278310,0
76540-GO,76540,GO,GO,mutunopolis,11,2,-13.728156,-49.282559,-13.728156,-49.282559,0
76550-GO,76550,GO,GO,porangatu,138,1,-13.438920,-49.146558,-13.438920,-49.146558,0
76555-GO,76555,GO,GO,bonopolis,6,2,-13.649576,-49.830409,-13.649576,-49.830409,0
76560-GO,76560,GO,GO,alto horizonte,20,1,-14.194380,-49.340156,-14.194380,-49.340156,0
76580-GO,76580,GO,GO,novo planalto,8,1,-13.240725,-49.508519,-13.240725,-49.508519,0
76590-GO,76590,GO,GO,sao miguel do araguaia,76,2,-13.256779,-50.163798,-13.256779,-50.163798,0
76600-GO,76600,GO,GO,goias,79,2,-15.938606,-50.142781,-15.938606,-50.142781,0
76630-GO,76630,GO,GO,itaberai,83,2,-16.023821,-49.800356,-16.023821,-49.800356,0
76640-GO,76640,GO,GO,taquaral de goias,8,2,-16.053282,-49.602261,-16.053282,-49.602261,0
76650-GO,76650,GO,GO,itaguari,9,1,-15.920651,-49.604730,-15.920651,-49.604730,0
76660-GO,76660,GO,GO,itaguaru,10,1,-15.761628,-49.633566,-15.761628,-49.633566,0
76670-GO,76670,GO,GO,heitorai,3,2,-15.719988,-49.826468,-15.719988,-49.826468,0
76680-GO,76680,GO,GO,itapuranga,74,1,-15.560605,-49.947141,-15.560605,-49.947141,0
76690-GO,76690,GO,GO,guaraita,6,2,-15.631943,-50.030337,-15.631943,-50.030337,0
76700-GO,76700,GO,GO,mozarlandia,46,2,-14.751274,-50.568165,-14.751274,-50.568165,0
76710-GO,76710,GO,GO,aruana,14,2,-14.925082,-51.079543,-14.925082,-51.079543,0
76720-GO,76720,GO,GO,araguapaz,23,1,-15.098426,-50.617515,-15.098426,-50.617515,0
76730-GO,76730,GO,GO,matrincha,20,2,-15.444496,-50.723389,-15.444496,-50.723389,0
76740-GO,76740,GO,GO,faina,11,1,-15.441665,-50.376902,-15.441665,-50.376902,0
76801-RO,76801,RO,RO,porto velho,156,1,-8.752744,-63.905512,-8.752744,-63.905512,0
76802-RO,76802,RO,RO,porto velho,7,1,-8.735549,-63.904963,-8.735549,-63.904963,0
76803-RO,76803,RO,RO,porto velho,117,1,-8.742421,-63.895646,-8.742421,-63.895646,0
76804-RO,76804,RO,RO,porto velho,140,1,-8.766195,-63.893565,-8.766195,-63.893565,0
76805-RO,76805,RO,RO,porto velho,12,1,-8.779720,-63.907752,-8.779720,-63.907752,0
76806-RO,76806,RO,RO,porto velho,22,1,-8.781499,-63.879635,-8.781499,-63.879635,0
76807-RO,76807,RO,RO,porto velho,53,1,-8.791200,-63.884537,-8.791200,-63.884537,0
76808-RO,76808,RO,RO,porto velho,84,1,-8.793823,-63.888909,-8.793823,-63.888909,0
76810-RO,76810,RO,RO,porto velho,27,1,-9.057527,-64.529652,-9.057527,-64.529652,0
76811-RO,76811,RO,RO,porto velho,73,1,-8.798674,-63.863475,-8.798674,-63.863475,0
76812-RO,76812,RO,RO,porto velho,41,1,-8.775767,-63.858513,-8.775767,-63.858513,0
76813-RO,76813,RO,RO,porto velho,18,1,-8.774703,-63.825546,-8.774703,-63.825546,0
76814-RO,76814,RO,RO,porto velho,8,1,-8.780578,-63.802463,-8.780578,-63.802463,0
76815-RO,76815,RO,RO,porto velho,2,1,-8.800485,-63.719816,-8.800485,-63.719816,0
76817-RO,76817,RO,RO,porto velho,6,1,-8.807959,-63.806055,-8.807959,-63.806055,0
76820-RO,76820,RO,RO,porto velho,192,1,-8.757220,-63.874930,-8.757220,-63.874930,0
76821-RO,76821,RO,RO,porto velho,62,1,-8.738175,-63.876866,-8.738175,-63.876866,0
76822-RO,76822,RO,RO,porto velho,11,1,-8.722945,-63.876158,-8.722945,-63.876158,0
76824-RO,76824,RO,RO,porto velho,124,1,-8.747844,-63.856715,-8.747844,-63.856715,0
76825-RO,76825,RO,RO,porto velho,19,1,-8.744640,-63.842990,-8.744640,-63.842990,0
76828-RO,76828,RO,RO,porto velho,6,1,-8.757670,-63.820674,-8.757670,-63.820674,0
76829-RO,76829,RO,RO,porto velho,63,1,-8.765544,-63.843165,-8.765544,-63.843165,0
76840-RO,76840,RO,RO,jaci parana,10,2,-9.117395,-64.255405,-9.117395,-64.255405,0
76842-RO,76842,RO,RO,mutum parana,5,2,-9.295285,-64.548031,-9.295285,-64.548031,0
76846-RO,76846,RO,RO,vista alegre do abuna,5,2,-9.656083,-65.738149,-9.656083,-65.738149,0
76847-RO,76847,RO,RO,extrema,8,2,-11.208615,-61.588629,-11.208615,-61.588629,0
76848-RO,76848,RO,RO,nova california,2,1,-9.763416,-66.619425,-9.763416,-66.619425,0
76850-RO,76850,RO,RO,guajara-mirim,69,3,-10.777061,-65.322077,-10.777061,-65.322077,0
76857-RO,76857,RO,RO,nova mamore,16,2,-10.401332,-65.267211,-10.401332,-65.267211,0
76860-RO,76860,RO,RO,candeias do jamari,16,1,-8.822749,-63.649349,-8.822749,-63.649349,0
76861-RO,76861,RO,RO,itapua do oeste,15,1,-9.185340,-63.187247,-9.185340,-63.187247,0
76862-RO,76862,RO,RO,alto paraiso,13,2,-9.718739,-63.324935,-9.718739,-63.324935,0
76863-RO,76863,RO,RO,rio crespo,6,1,-9.706660,-62.899987,-9.706660,-62.899987,0
76864-RO,76864,RO,RO,cujubim,14,1,-9.361950,-62.583550,-9.361950,-62.583550,0
76866-RO,76866,RO,RO,theobroma,11,1,-10.246787,-62.349621,-10.246787,-62.349621,0
76867-RO,76867,RO,RO,vale do anari,4,1,-9.857774,-62.174361,-9.857774,-62.174361,0
76868-RO,76868,RO,RO,machadinho d'oeste,43,3,-9.420985,-62.012429,-9.420985,-62.012429,0
76870-RO,76870,RO,RO,ariquemes,96,1,-9.910598,-63.040234,-9.910598,-63.040234,0
76871-RO,76871,RO,RO,ariquemes,21,1,-9.891410,-63.042148,-9.891410,-63.042148,0
76872-RO,76872,RO,RO,ariquemes,5,1,-9.903147,-63.033732,-9.903147,-63.033732,0
76873-RO,76873,RO,RO,ariquemes,53,1,-9.908503,-63.026814,-9.908503,-63.026814,0
76874-RO,76874,RO,RO,ariquemes,3,1,-9.890413,-63.022184,-9.890413,-63.022184,0
76875-RO,76875,RO,RO,ariquemes,11,1,-9.910053,-63.014139,-9.910053,-63.014139,0
76876-RO,76876,RO,RO,ariquemes,41,1,-9.926669,-63.036282,-9.926669,-63.036282,0
76877-RO,76877,RO,RO,ariquemes,5,1,-9.899065,-63.061672,-9.899065,-63.061672,0
76880-RO,76880,RO,RO,buritis,41,1,-10.207044,-63.831089,-10.207044,-63.831089,0
76887-RO,76887,RO,RO,campo novo de rondonia,6,2,-10.520550,-63.693094,-10.520550,-63.693094,0
76888-RO,76888,RO,RO,monte negro,13,1,-10.256183,-63.307615,-10.256183,-63.307615,0
76889-RO,76889,RO,RO,cacaulandia,8,2,-10.338545,-62.907643,-10.338545,-62.907643,0
76890-RO,76890,RO,RO,jaru,90,1,-10.436960,-62.473250,-10.436960,-62.473250,0
76898-RO,76898,RO,RO,governador jorge teixeira,14,1,-10.610066,-62.792297,-10.610066,-62.792297,0
76900-RO,76900,RO,RO,ji-parana,108,2,-10.877222,-61.958415,-10.877222,-61.958415,0
76901-RO,76901,RO,RO,ji-parana,18,2,-10.870966,-61.975752,-10.870966,-61.975752,0
76904-RO,76904,RO,RO,ji-parana,1,1,-10.841917,-61.993062,-10.841917,-61.993062,0
76906-RO,76906,RO,RO,ji-parana,4,2,-10.856144,-61.955433,-10.856144,-61.955433,0
76907-RO,76907,RO,RO,ji-parana,47,2,-10.866942,-61.950582,-10.866942,-61.950582,0
76908-RO,76908,RO,RO,ji-parana,82,2,-10.884450,-61.921511,-10.884450,-61.921511,0
76909-RO,76909,RO,RO,ji-parana,23,2,-10.878213,-61.902258,-10.878213,-61.902258,0
76912-RO,76912,RO,RO,ji-paraná,5,2,-10.898137,-61.893182,-10.898137,-61.893182,0
76913-RO,76913,RO,RO,ji-parana,27,2,-10.898534,-61.915244,-10.898534,-61.915244,0
76914-RO,76914,RO,RO,ji-paraná,16,2,-10.894114,-61.932929,-10.894114,-61.932929,0
76916-RO,76916,RO,RO,presidente medici,29,2,-11.170457,-61.905832,-11.170457,-61.905832,0
76919-RO,76919,RO,RO,ministro andreazza,3,1,-11.189420,-61.524643,-11.189420,-61.524643,0
76920-RO,76920,RO,RO,ouro preto do oeste,100,1,-10.715751,-62.256139,-10.715751,-62.256139,0
76923-RO,76923,RO,RO,vale do paraiso,5,2,-10.416637,-62.127662,-10.416637,-62.127662,0
76924-RO,76924,RO,RO,nova uniao,1,1,-10.914372,-62.553753,-10.914372,-62.553753,0
76926-RO,76926,RO,RO,mirante da serra,21,1,-11.029251,-62.669726,-11.029251,-62.669726,0
76928-RO,76928,RO,RO,teixeiropolis,7,2,-10.932789,-62.256468,-10.932789,-62.256468,0
76929-RO,76929,RO,RO,urupa,12,2,-11.129971,-62.369612,-11.129971,-62.369612,0
76930-RO,76930,RO,RO,alvorada d'oeste,20,2,-11.349471,-62.286973,-11.349471,-62.286973,0
76932-RO,76932,RO,RO,sao miguel do guapore,27,2,-11.695518,-62.717504,-11.695518,-62.717504,0
76934-RO,76934,RO,RO,seringueiras,18,1,-11.778979,-63.039560,-11.778979,-63.039560,0
76935-RO,76935,RO,RO,sao francisco do guapore,33,2,-12.064562,-63.574269,-12.064562,-63.574269,0
76937-RO,76937,RO,RO,costa marques,17,1,-12.350703,-64.205434,-12.350703,-64.205434,0
76940-RO,76940,RO,RO,rolim de moura,140,1,-11.722454,-61.777036,-11.722454,-61.777036,0
76948-RO,76948,RO,RO,castanheiras,4,1,-11.428081,-61.951025,-11.428081,-61.951025,0
76950-RO,76950,RO,RO,santa luzia d'oeste,6,2,-11.905111,-61.780517,-11.905111,-61.780517,0
76952-RO,76952,RO,RO,alto alegre dos parecis,22,2,-12.134029,-61.856981,-12.134029,-61.856981,0
76954-RO,76954,RO,RO,alta floresta d'oeste,53,3,-11.944584,-61.998825,-11.944584,-61.998825,0
76956-RO,76956,RO,RO,novo horizonte do oeste,8,1,-11.711630,-62.012006,-11.711630,-62.012006,0
76958-RO,76958,RO,RO,nova brasilandia d'oeste,31,4,-11.725876,-62.316993,-11.725876,-62.316993,0
76960-RO,76960,RO,RO,cacoal,14,1,-11.425465,-61.471928,-11.425465,-61.471928,0
76961-RO,76961,RO,RO,cacoal,20,1,-11.427063,-61.467862,-11.427063,-61.467862,0
76962-RO,76962,RO,RO,cacoal,27,1,-11.428529,-61.459464,-11.428529,-61.459464,0
76963-RO,76963,RO,RO,cacoal,56,2,-11.431031,-61.444411,-11.431031,-61.444411,0
76964-RO,76964,RO,RO,cacoal,20,1,-11.437733,-61.443410,-11.437733,-61.443410,0
76965-RO,76965,RO,RO,cacoal,21,1,-11.435231,-61.433477,-11.435231,-61.433477,0
76966-RO,76966,RO,RO,cacoal,1,1,-11.438348,-61.429972,-11.438348,-61.429972,0
76967-RO,76967,RO,RO,cacoal,17,1,-11.442769,-61.450273,-11.442769,-61.450273,0
76970-RO,76970,RO,RO,pimenta bueno,107,2,-11.687573,-61.171246,-11.687573,-61.171246,0
76974-RO,76974,RO,RO,espigao do oeste,67,2,-11.526620,-61.014743,-11.526620,-61.014743,0
76976-RO,76976,RO,RO,primavera de rondonia,4,2,-11.839642,-61.318944,-11.839642,-61.318944,0
76977-RO,76977,RO,RO,sao felipe d'oeste,6,2,-11.910264,-61.512430,-11.910264,-61.512430,0
76979-RO,76979,RO,RO,parecis,5,1,-12.181461,-61.601257,-12.181461,-61.601257,0
76980-RO,76980,RO,RO,vilhena,141,1,-12.733412,-60.148355,-12.733412,-60.148355,0
76981-RO,76981,RO,RO,vilhena,2,1,-12.740956,-60.147071,-12.740956,-60.147071,0
76982-RO,76982,RO,RO,vilhena,2,1,-12.722942,-60.135950,-12.722942,-60.135950,0
76983-RO,76983,RO,RO,vilhena,6,1,-12.720253,-60.145284,-12.720253,-60.145284,0
76985-RO,76985,RO,RO,vilhena,6,1,-12.734596,-60.113287,-12.734596,-60.113287,0
76987-RO,76987,RO,RO,vilhena,17,1,-12.741933,-60.116112,-12.741933,-60.116112,0
76988-RO,76988,RO,RO,vilhena,4,1,-12.746158,-60.132471,-12.746158,-60.132471,0
76990-RO,76990,RO,RO,chupinguaia,14,2,-12.554156,-60.904421,-12.554156,-60.904421,0
76993-RO,76993,RO,RO,colorado do oeste,65,1,-13.122241,-60.542176,-13.122241,-60.542176,0
76994-RO,76994,RO,RO,cabixi,20,1,-13.486852,-60.537883,-13.486852,-60.537883,0
76995-RO,76995,RO,RO,corumbiara,11,1,-12.997453,-60.945055,-12.997453,-60.945055,0
76997-RO,76997,RO,RO,cerejeiras,45,1,-13.192665,-60.823111,-13.192665,-60.823111,0
76999-RO,76999,RO,RO,pimenteiras do oeste,4,1,-13.481025,-61.046473,-13.481025,-61.046473,0
77001-TO,77001,TO,TO,palmas,119,1,-10.168506,-48.340909,-10.168506,-48.340909,0
77002-TO,77002,TO,TO,palmas,18,1,-10.162704,-48.343446,-10.162704,-48.343446,0
77006-TO,77006,TO,TO,palmas,176,1,-10.175309,-48.319173,-10.175309,-48.319173,0
77015-TO,77015,TO,TO,palmas,134,1,-10.199200,-48.345036,-10.199200,-48.345036,0
77016-TO,77016,TO,TO,palmas,51,1,-10.217294,-48.346308,-10.217294,-48.346308,0
77017-TO,77017,TO,TO,palmas,3,1,-10.184961,-48.344841,-10.184961,-48.344841,0
77018-TO,77018,TO,TO,palmas,7,1,-10.246245,-48.346443,-10.246245,-48.346443,0
77019-TO,77019,TO,TO,palmas,30,1,-10.256725,-48.337873,-10.256725,-48.337873,0
77020-TO,77020,TO,TO,palmas,161,1,-10.189407,-48.320593,-10.189407,-48.320593,0
77021-TO,77021,TO,TO,palmas,52,1,-10.205197,-48.323796,-10.205197,-48.323796,0
77022-TO,77022,TO,TO,palmas,99,1,-10.219556,-48.323560,-10.219556,-48.323560,0
77023-TO,77023,TO,TO,palmas,91,1,-10.233040,-48.322132,-10.233040,-48.322132,0
77024-TO,77024,TO,TO,palmas,46,1,-10.254310,-48.323001,-10.254310,-48.323001,0
77025-TO,77025,TO,TO,palmas,4,1,-10.268886,-48.322329,-10.268886,-48.322329,0
77026-TO,77026,TO,TO,palmas,1,1,-10.154228,-48.314502,-10.154228,-48.314502,0
77059-TO,77059,TO,TO,palmas,2,1,-10.293478,-48.317150,-10.293478,-48.317150,0
77060-TO,77060,TO,TO,palmas,51,1,-10.317773,-48.302901,-10.317773,-48.302901,0
77062-TO,77062,TO,TO,palmas,32,1,-10.315482,-48.318234,-10.315482,-48.318234,0
77063-TO,77063,TO,TO,palmas,3,1,-10.329154,-48.323168,-10.329154,-48.323168,0
77064-TO,77064,TO,TO,palmas,38,1,-10.337822,-48.293170,-10.337822,-48.293170,0
